tx	SRR1192255	SRR1192256	SRR1192257	SRR1192258	SRR1192259	SRR1192260
AT5G52580.2	0	0.011377	0.013819	0	0	0.013243
AT5G52580.1	2.776479	3.927994	5.259555	3.375323	3.618785	4.00238
AT5G52580.3	1.369855	0.6524	0.369174	1.275865	1.129737	0.851461
AT5G52600.1	0	0	0.027238	0.014665	0.0129	0
AT5G52605.1	0	0	0	0	0	0
AT5G52610.1	0	0	0	0	0	0
AT5G52620.1	0	0	0	0	0	0
AT5G52630.1	0.461328	0.48021	0.586498	0.517984	0.578226	0.634269
AT5G52640.1	0.210757	0.213147	0.305073	0.328582	0.247029	0.325292
AT5G52650.1	19.918004	18.769777	19.262763	12.527452	11.924745	9.033262
AT5G52655.1	0	0	0	0	0	0
AT5G52660.2	0.90025	0.787479	0.720354	1.038694	0.886766	0.843719
AT5G52660.1	0.315183	0.836134	0.797878	0.372903	0.667416	0.783337
AT5G07905.1	0	0	0	0	0	0
AT5G52670.1	0	0	0	0	0	0
AT5G52680.1	0	0.044213	0	0	0	0
AT5G52680.2	0.022225	0	0.029185	0	0	0
AT5G52690.1	0	0	0	0	0	0
AT5G52700.1	0	0	0	0	0	0
AT5G52710.2	0	0	0	0	0	0
AT5G52710.1	0	0	0	0	0	0
AT5G52720.2	0	0	0	0	0	0
AT5G52720.1	0	0	0	0	0	0
AT5G52730.1	0	0	0	0	0	0
AT5G52740.1	0.024249	0.024128	0	0.056994	0.076765	0
AT5G52740.2	0	0	0	0	0	0
AT5G52750.2	0.249166	0.390714	0.346644	0.351131	0.65758	0.205789
AT5G52750.1	0	0.128437	0.227153	0.327034	0.254039	0.442033
AT5G52760.1	0.024234	0	0.030148	0	0	0
AT5G52760.2	0	0	0	0.056994	0.230295	0
AT5G52770.1	0	0	0.08799	0.083171	0	0
AT5G52780.1	5.022039	4.635142	6.93331	4.376808	4.405353	4.333424
AT5G52790.2	0	0.045902	0.043117	0	0	0
AT5G52790.3	0	0	0	0	0	0
AT5G52790.1	0.020717	0.00668	0.008409	0.03073	0	0.022328
AT5G52790.4	0	0	0	0	0	0
AT5G52790.5	0	0	0	0	0.038703	0
at5g52797	0	0	0	0	0	0
AT5G52800.2	0.177692	0	0	0	0	0
AT5G52800.1	0	0	0.1059	0.063198	0	0
AT5G52800.3	0.093221	0.178096	0.155988	0.247564	0.389835	0.302838
AT5G52810.1	0.801578	1.171099	1.578554	1.907691	1.736024	2.159602
AT5G52820.1	2.348632	2.271143	2.526775	1.843931	1.998032	1.841594
AT5G52830.1	0.210252	0.302565	0.233284	0.26143	0.251728	0.342555
AT5G52840.2	0	6.079123	8.57017	5.24502	7.828415	8.701402
AT5G52840.1	19.035321	13.990182	12.427964	12.281133	12.621774	10.475023
AT5G52850.1	0.228671	0.205915	0.219648	0.214271	0.216647	0.233333
AT5G52860.1	0.005031	0.010787	0	0.011457	0	0.005655
AT5G52870.2	0.529323	0.775361	0.817547	0.438273	0.432826	0.613299
AT5G52870.1	1.285729	1.160229	0.98012	0.834191	1.258262	0.77158
AT5G52880.1	1.029598	1.02296	1.090772	1.160517	1.217208	1.376526
AT5G52882.1	5.330216	5.522151	5.314891	3.865513	2.992999	3.168524
AT5G52890.1	0.502298	0.368029	0.698779	0.199104	0.252043	0.337845
AT5G52890.2	0.026484	0.122454	0.033306	0.304439	0.280911	0.034373
AT5G07915.1	0	0	0	0	0	0
AT5G07925.1	0	0	0	0	0	0
AT5G07935.1	0.206323	0	0	0	0	0
AT5G52900.1	5.061329	5.849455	7.811803	4.098586	4.248427	4.008598
AT5G52910.2	0.745515	0.678816	0.86766	0.538526	0.581836	0.477303
AT5G52910.1	0	0	0	0	0	0
AT5G52920.1	13.706702	13.242441	13.99316	8.173505	8.860469	7.820088
AT5G07945.1	0	0	0	0	0	0
AT5G52930.1	0.177139	0.303693	0.267164	0.231543	0.254568	0.272282
AT5G52940.1	0.16946	0.245884	0.333603	0.274228	0.33673	0.232016
AT5G52950.1	0.270002	0.245719	0.252123	0.059825	0.219532	0.111625
AT5G52950.2	0.193679	0.214062	0.198211	0.250921	0.0341	0.182708
AT5G52960.1	24.914353	23.475737	21.195387	16.897883	16.93527	14.319311
AT5G52965.1	0	0	0	0.189894	0	0.186056
AT5G52970.1	32.369558	29.052751	6.171562	28.491902	30.807555	30.083078
AT5G52970.2	0	3.954269	35.202032	0	0	0
AT5G52975.1	0	0	0	0	0	0
AT5G52980.1	1.092918	0.830212	1.692686	0.912331	1.128978	0.768711
AT5G52980.2	0.043102	0.133831	0	0.03318	0.030643	0.305127
AT5G52990.1	0.164164	0.317984	0.275739	0.422994	0.380275	0.311121
AT5G53000.1	4.363771	4.332286	3.677084	3.944275	4.353724	4.267363
AT5G53010.1	0.304416	0.233469	0.218548	0.355978	0.444345	0.336281
AT5G53010.2	0.262596	0.372111	0.458247	0.558767	0.632996	0.538784
AT5G53020.2	0.038924	0	0	0.187816	0.050806	0.179034
AT5G53020.3	0.323038	0	0.6892	0.843011	1.154364	0.923183
AT5G53020.1	0	0.302424	0	0.375093	0.249308	0
AT5G53020.4	0	0	0	0	0	0
AT5G53020.6	0.23348	0	0.142261	0	1.152872	0.102713
AT5G53020.7	0	0	0	0.280403	0	0
AT5G53020.9	0	0	0	0	0.462396	0.531297
AT5G53020.5	0.878715	1.31724	1.323385	0.632552	0	1.290968
AT5G53020.8	0	0	0.072515	0	0	0
AT5G53020.10	0.695023	0.998485	0.607312	0.332248	0.404225	0.595536
AT5G53030.1	0.100772	0.41498	0.131958	0	0.07892	0.027507
AT5G53030.2	0.220725	0.138904	0.382653	0.343495	0.439998	0.511049
AT5G53040.1	0	0	0	0	0	0
AT5G53045.1	1.745938	1.785466	1.356659	2.10876	1.356179	1.284356
AT5G53048.1	0.147551	0.149	0.064245	0.137281	0.21211	0.07626
AT5G53050.3	1.577164	1.814449	2.332227	2.17405	1.862154	1.080959
AT5G53050.2	4.363469	4.661268	5.491005	5.683362	6.792808	7.035336
AT5G53050.1	0.045034	0.072111	0	0.065247	0.205477	0
AT5G53050.4	0.334813	0.389686	1.283066	0.639901	0.242672	0.870302
AT5G53048.2	0.131743	0.078651	0.065516	0	0.111215	0.091014
AT5G53048.3	0	0	0	0.07302	0	0
AT5G53048.4	0	0	0	0	0	0
AT5G53050.5	0	0	0	0	0	0
AT5G53050.6	0.055193	0.234328	0.420122	0.115268	0.036909	0.193326
AT5G53060.1	0.545754	0.525042	0.649829	0.434512	0.382866	0.402122
AT5G53060.3	0.372314	0.420286	0.381306	0.292194	0.407292	0.418637
AT5G53060.2	0.306293	0.277717	0.412028	0.357497	0.493008	0.274979
AT5G53070.1	1.347722	1.455845	1.222433	0.915063	0.827298	0.686459
AT5G53080.1	1.324039	1.332291	1.522154	1.016309	1.241156	1.413144
AT5G53090.1	0.505706	0.440347	0.667062	0.417031	0.393304	0.3749
AT5G53100.1	0	0	0	0	0	0
AT5G53110.1	0.013264	0	0.007584	0.007382	0.006618	0.020861
AT5G53120.6	0	0	0.487628	0.096722	0.044814	0
AT5G53120.1	1.561794	1.321792	1.314191	1.732212	1.244278	1.318854
AT5G53120.2	0	0.115753	0	0	0.039635	0
AT5G53120.7	0	0.015844	0	0	0	0
AT5G53120.3	0.02552	0	0.025809	0.022856	0.035346	0
AT5G53120.4	0.067947	0	0.02799	0	0	0
AT5G53120.5	0.120935	0	0	0	0	0
AT5G53130.1	3.032341	3.332874	3.481541	3.063746	3.383595	3.240341
AT5G53140.1	6.827962	7.455295	8.990192	8.235151	8.527505	9.109945
AT5G53140.2	0.656804	1.216734	0.961083	0.368873	0.572649	0.287619
AT5G53150.2	0.2668	0.241086	0.161586	0.193825	0.188314	0.199049
AT5G53150.3	0.636911	0.58371	0.873485	0.476381	0.62116	0.643633
AT5G53150.1	0	0	0	0	0	0
AT5G53150.5	0.035815	0.178474	0.105393	0.12585	0	0.145422
AT5G53150.6	0.048662	0.0931	0.084238	0.069353	0.079591	0.023589
AT5G53150.4	0	0	0.037484	0	0.087642	0.036994
AT5G07955.1	0	0	0	0	0	0
AT5G53160.2	7.067548	7.20883	9.235325	6.047573	5.758457	5.302883
AT5G53160.1	2.515152	1.981589	1.706723	2.227772	2.453774	1.940373
AT5G53170.1	8.780632	8.594572	9.503425	8.480733	8.662105	7.696465
AT5G53180.2	0.226079	0.234174	0.165121	0.789877	0.574785	0.793835
AT5G53180.1	0.99681	0.766999	0.666962	0.685577	0.594865	0.551572
AT5G53180.3	0.360397	0.460845	0.99715	0.441692	0.846294	0.545248
AT5G53180.4	0.339122	0.119581	0.026599	1.34978	1.287467	1.583591
AT5G53180.5	0	0.13005	0	0.039506	0.116955	0.107566
AT5G53180.6	0.577578	0.627787	0.713095	0.538772	0.537488	0.416869
AT5G53190.1	0	0	0	0	0	0
AT5G53200.1	1.92699	0.715951	1.264928	0.960117	0.933569	0.610888
AT5G53210.1	0.300115	0.207004	0.137417	0.07138	0	0
AT5G53210.2	0	0	0	0	0.048295	0.025197
AT5G53220.2	0.288535	0.045558	0.058726	0.11266	0	0.321515
AT5G53220.1	0	0	0	0	0	0
AT5G53220.5	0	0	0	0	0	0
AT5G53220.7	0.077175	0	0.098034	0	0.061919	0
AT5G53220.3	0.217409	0.185059	0	0.058421	0.360387	0.102554
AT5G53220.4	0	0.382497	0.55483	0.336852	0.225815	0.232987
AT5G53220.6	0	0	0	0	0	0
AT5G53230.1	0.013682	0	0	0.007113	0.0122	0.006482
AT5G53240.1	0	0	0	0	0.006482	0
AT5G53250.1	0.042312	0.085645	0	0.024058	0.04381	0
AT5G53260.1	0	0	0	0	0	0
AT5G53270.1	0	0	0	0	0	0
AT5G53280.1	3.375445	3.088664	2.663049	3.194371	2.611677	3.146251
AT5G53290.1	0.381871	0.436084	0.2553	0.390441	0.595331	0.314283
AT5G53300.4	20.876792	26.445274	33.704672	23.877162	18.789871	17.951249
AT5G53300.1	2.233289	3.463984	4.74453	1.71766	1.450676	3.479175
AT5G53300.2	14.724835	5.26862	1.376474	5.676829	8.827412	5.387682
AT5G53300.3	1.207426	0.792361	5.717928	0.60157	0.88869	0.834509
AT5G53310.1	2.004119	1.72211	1.202844	2.154967	1.668442	1.830086
AT5G53310.2	1.871203	1.835236	2.797422	1.438254	3.090763	1.978763
AT5G53320.1	0.010673	0.018142	0.004191	0.032494	0.036178	0.023921
AT5G53330.1	2.905651	2.659728	3.293847	3.175784	2.729234	2.556272
AT5G53340.1	2.261344	2.382322	2.41018	3.044387	2.738875	2.726505
AT5G53340.2	0.098083	0.05055	0.219976	0.111028	0.324821	0.350585
at5g07965	0	0	1.891785	3.576619	0	1.752029
AT5G53350.1	7.201584	8.071391	10.027835	8.238513	8.912433	8.505062
AT5G53360.2	0.015339	0.040716	0.068927	0.12054	0.034023	0.023058
AT5G53360.1	0.373238	0.421605	0.806224	0.8097	0.826094	0.865731
AT5G07975.1	0	0.032213	0	0	0	0.037277
AT5G53360.3	0.086529	0.032779	0.126737	0.161132	0	0.18493
AT5G53370.1	2.423686	2.956901	3.039248	2.882669	2.028887	2.18594
AT5G53370.2	0	0	0.029051	0	0	0
AT5G07985.1	0.39727	0.311259	0.635806	0.65915	0.581562	0.394962
AT5G53380.1	0	0	0	0	0	0
AT5G53390.1	0.004671	0	0	0	0	0.005164
AT5G53400.1	2.193671	1.892189	2.192932	1.438014	1.706214	1.367579
AT5G53410.1	0	0	0	0	0	0
AT5G53420.4	0.054415	0.047002	0	0	0.196254	0.058541
AT5G53420.1	2.294115	1.778184	2.371836	3.13876	2.922416	2.844106
AT5G53420.5	0.723144	0.642376	1.29153	0.589642	0.570193	0.807253
AT5G53420.3	1.260398	1.50884	2.740706	1.97647	1.898924	1.406464
AT5G53420.2	0	0	0	0	0.091656	0
AT5G53430.1	0.907623	1.028761	1.23705	0.834699	0.842598	0.870854
AT5G53440.1	0.764638	0.652015	1.01437	0.632908	0.862742	0.414934
AT5G53440.2	0	0.228082	0	0	0	0.482065
AT5G53450.2	1.086621	1.963995	1.369928	9.716865	11.796135	10.293149
AT5G53450.3	1.884953	2.822041	5.054551	14.263347	21.378002	25.785981
AT5G53450.1	3.643524	3.505267	4.29594	38.024375	36.162972	44.520182
AT5G07995.1	0	0	0	0	0	0
AT5G53460.1	5.882696	7.737687	7.35427	8.005727	8.404267	9.898083
AT5G53460.2	0	0.04099	1.993793	0.135229	0.050736	0.049398
AT5G53460.3	0.070281	0.177031	0.418087	0.015938	0.224679	0.050918
AT5G53470.1	1.188644	1.204115	1.524036	1.500843	1.694793	1.341555
AT5G53480.1	4.715557	5.81296	6.726646	4.521016	5.476953	5.530441
AT5G53486.1	0.576689	0.572189	0.919398	0.293765	0.266327	0.29751
AT5G53486.2	0.475598	0.39201	0.44368	0.144471	0.261268	0.060199
AT5G53486.4	0.023565	0.130754	0.122871	0	0.076788	0
AT5G53486.5	0	0	0	0.19504	0	0.248276
AT5G53486.3	0	0.112013	0.049281	0	0.037347	0
AT5G53490.4	55.93004	55.456135	4.500533	46.817269	53.514616	31.910807
AT5G53490.1	0	0	60.66668	0	0	19.251174
AT5G53490.2	2.158054	3.299934	11.58934	1.821508	3.287556	1.998634
AT5G53490.3	0.334691	0.409686	0.262097	0.17049	0.459742	0.292253
AT5G53500.1	3.261281	3.963885	4.604529	3.940215	3.689956	3.753869
AT5G53500.2	0.80067	0.330831	0.575829	0.369045	0.477416	0.925483
AT5G53510.1	0	0	0	0	0	0
AT5G53520.1	0	0	0	0	0	0
AT5G53530.1	4.892002	5.154292	5.861767	4.797076	5.186676	4.354084
AT5G53540.1	5.762929	5.580134	6.178042	4.487911	5.020379	4.484044
AT5G53550.2	0.459447	0	0	1.099773	1.451362	1.164831
AT5G53550.3	0	0.023551	0	0	0	0.032573
AT5G53550.4	0.47511	1.07479	1.440513	0.87407	0.771898	0.712421
AT5G53550.5	0.42945	0.845949	0.791337	0.508004	0.391735	0.399665
AT5G53550.1	0.096427	0.061245	0.168792	0.108327	0.057655	0.049715
AT5G53550.6	0.028887	0	0	0	0	0
AT5G53560.1	28.249106	28.033385	31.272252	24.315844	25.928397	23.305253
AT5G53570.1	2.627776	2.567258	2.650084	2.38004	2.610824	2.502607
AT5G53570.2	0	0	0.043313	0	0	0
AT5G53580.1	9.987953	10.286572	13.543493	10.285524	10.51463	9.806381
AT5G53590.1	2.035573	2.104508	2.683187	1.637105	2.225845	1.752395
AT5G53592.1	0.038481	0.054463	0.231373	0.129082	0.216377	0.190915
AT5G53600.1	0	0	0	0.04283	0	0
AT5G53610.1	0	0	0	0	0	0
AT5G53620.2	0.540778	0.666244	0.772741	0.597076	0.640527	0.34915
AT5G53620.3	0.070994	0.080816	0.38298	0	0.12831	0.316732
AT5G53620.1	2.199482	1.869587	2.28896	1.866479	1.882581	1.708394
AT5G53635.1	0	0	0	0	0	0
AT5G53637.1	0	0	0	0	0	0
AT5G53640.1	0	0	0	0.028497	0	0
AT5G53650.1	4.849828	4.053491	5.245748	4.018043	3.58236	2.931681
AT5G08015.1	0	0	0	0	0	0
AT5G53660.1	0.035728	0.005616	0.020005	0.006569	0	0
AT5G53670.1	0	0	0	0	0	0
AT5G53680.1	0	0	0	0	0	0
AT5G53700.2	0	0	0	0	0	0
AT5G53700.1	0.037732	0.016306	0.028651	0.013108	0.010868	0
AT5G53710.2	0	0	0	0	0	0
AT5G53710.1	0	0	0	0	0	0
AT5G53720.1	0	0	0	0	0	0
AT5G53730.1	0.462536	0.687951	0.62463	0.645312	0.691705	0.824575
AT5G53740.1	0	0	0	0	0	0
AT5G53742.1	0	0	0	0	0	0
AT5G53750.1	0.429378	0.382763	0.403301	0.455941	0.339306	0.382281
AT5G53760.1	0.44741	0.609515	0.867256	0.848797	0.839981	0.891633
AT5G53760.2	0.369765	0.259548	0.370296	0.196952	0.335073	0.337749
AT5G53770.1	1.311303	1.231236	1.533243	0.963342	1.056694	1.093578
AT5G08025.1	0	0	0	0	0	0
AT5G53780.1	0	0	0	0	0	0
AT5G53790.1	0	0	0	0	0	0
AT5G53800.1	0.460541	0.471461	0.490348	0.368735	0.54475	0.475865
AT5G53810.1	0.006579	0	0	0.007584	0	0.007437
AT5G53820.1	0.023898	0	0.060296	0	0.024305	0
AT5G53830.1	0.555851	0.576619	0.43563	0.418558	0.53743	0.451828
AT5G53840.1	0	0	0	0	0	0
AT5G53850.4	2.332432	1.81388	3.453449	2.342875	1.484862	2.007251
AT5G53850.5	3.713772	4.208338	5.008989	5.901575	4.77505	5.52441
AT5G53850.6	0.868327	0.843373	0.73418	0.27756	1.005181	0.521907
AT5G53850.2	2.266069	2.915015	3.363896	1.704092	1.941051	1.360501
AT5G53850.1	0.101186	0	0	0.136826	0.115412	0.398287
AT5G53850.3	0	0	0	0	0	0
AT5G53860.2	3.60356	7.763755	6.287895	5.305874	4.771542	4.517052
AT5G53860.1	4.305939	1.485889	1.850368	1.740805	2.453926	2.343584
AT5G53860.3	3.18314	0	1.899237	0.690933	0.846255	0
AT5G53860.4	0	0.0291	0	0	0	0.042211
AT5G53860.5	0.451338	0.072654	0.154935	0.232378	0.308824	0.435428
AT5G53870.1	0	0	0	0.066385	0	0.063011
AT5G53870.2	0.020204	0.02115	0.016322	0	0.034509	0
AT5G53880.1	13.434024	11.653787	9.6775	7.437654	6.908838	7.399005
AT5G08035.1	0	0	0	0	0	0.027921
AT5G08045.1	0	0	0	0	0	0
AT5G53890.1	0.960347	1.051242	1.353992	0.901437	0.845286	0.849947
AT5G53895.1	0.240915	0.120977	0.107186	0.22765	0.248804	0.100205
AT5G53900.1	0	0	0	0	0	0
AT5G53900.2	1.432244	1.169781	1.351772	2.038649	2.473623	2.075282
AT5G53900.3	0.574975	0.491719	0.631082	0.546845	0.297084	0.271878
AT5G08065.1	0	0	0	0	0	0
AT5G53902.1	23.390377	10.728185	9.706187	11.94641	12.488788	10.73814
AT5G53905.1	0	0	0	0	0	0
AT5G53910.1	0	0	0	0	0	0
AT5G53920.1	0.246597	0.136775	0.312659	0.395486	0.461486	0.365254
AT5G53930.1	1.033314	1.218258	1.554603	1.077228	1.190746	1.301393
AT5G53940.1	9.408667	7.865703	10.004944	8.723729	7.579713	9.232915
AT5G53950.1	0	0	0	0	0	0
AT5G53960.1	0	0	0	0	0	0
AT5G08085.1	0	0	0	0	0	0
AT5G53970.1	1.983802	1.730101	2.419197	2.161998	2.100178	1.67717
AT5G08095.1	0	0	0	0	0	0
AT5G53980.1	0	0	0	0	0	0
AT5G53990.1	0	0	0	0	0	0
AT5G54000.1	0	0	0	0	0	0
AT5G54000.2	0	0	0	0	0	0
AT5G54010.1	0	0	0	0	0	0
AT5G54020.2	0	0.00512	0	0	0	0
AT5G54020.1	0	0	0	0.022923	0	0
AT5G54030.1	0	0	0	0	0	0
AT5G54035.1	0	0	0	0	0	0
AT5G08105.1	0	0	0	0	0	0
AT5G54040.1	0.004784	0	0	0	0	0
AT5G54043.1	0	0	0	0	0	0
AT5G54050.1	0	0	0	0	0	0
AT5G54060.1	0.003955	0	0	0.004518	0.00411	0.004339
AT5G54062.1	0	0	0	0	0	0
AT5G54067.1	0	0	0	0	0	0
AT5G54070.1	0.81651	0.376507	0.557876	0.679166	0.450733	0.264141
AT5G54075.1	71.951828	42.101948	26.978562	47.982559	63.297146	47.569569
AT5G54080.1	0.6304	0.70873	0.848208	1.255125	0.956256	1.03092
AT5G54080.2	0.030983	0.008559	0.088073	0.024927	0.034661	0.025298
AT5G54090.1	0.935689	0.913352	1.210138	1.813697	1.945333	1.765605
AT5G54095.1	0.049935	0	0	0	0	0.028847
AT5G54095.2	0	0.036722	0.071224	0.027904	0.024893	0
AT5G54100.1	0.683667	0.673935	0.641165	0.581678	0.562785	0.419513
AT5G08115.1	0	0	0	0	0	0
AT5G54110.1	2.232019	2.388478	2.099376	2.57845	2.604861	2.182
AT5G54110.2	0.437851	0.452314	0.554571	0.529847	0.682733	0.301531
AT5G54130.2	0.868317	0.855792	1.192687	2.086221	1.970634	1.496309
AT5G54130.3	0	0	0.015091	0	0	0
AT5G54130.4	0	0	0	0	0	0
AT5G54140.1	0.276731	0.290336	0.554234	0.389562	0.405585	0.293043
AT5G54145.1	2.835403	2.204045	1.862919	1.969743	1.801547	1.331351
AT5G08125.1	0	0	0	0	0	0
AT5G54148.1	0.452226	0.771778	0.603416	0.3626	0.596308	0.535869
AT5G54150.1	0	0	0	0	0	0
AT5G54160.1	12.804366	13.887332	19.176646	12.494593	12.942742	10.892228
AT5G54165.1	0.166754	0.04148	0	0.048991	0	0
AT5G54170.1	3.128145	2.802735	3.570664	3.688521	3.644973	3.515705
AT5G08135.1	0	0	0	0	0	0
AT5G54180.1	3.239402	3.168854	4.091746	2.447029	2.603003	2.420746
AT5G54190.1	6.49267	5.128786	6.222244	3.768716	3.598932	3.489858
AT5G54190.2	0.095268	0.072276	0.175301	0.140221	0.126118	0.075199
AT5G54200.1	1.336462	1.390054	1.698967	1.177475	1.213625	1.304288
AT5G54210.1	0	0	0	0	0	0
AT5G54215.1	0	0	0	0	0	0
AT5G54220.1	0	0	0	0	0	0
AT5G08165.1	0	0	0	0	0	0
AT5G54225.1	0	0	0	0	0	0
AT5G54230.1	0	0	0	0	0	0
AT5G54240.1	0.053031	0.093331	0.128296	0.227545	0.137879	0.144212
AT5G54250.2	0.198086	0.134185	0.159549	0.208913	0.146683	0.215689
AT5G54250.4	0	0.346761	0	0	0	0.294844
AT5G54250.3	0	0	0	0	0	0
AT5G54250.1	2.449714	2.275617	3.043364	1.918274	1.997578	1.873072
AT5G54260.1	0.38483	0.400548	0.299841	0.433951	0.446907	0.263992
AT5G54260.2	0.046693	0.036124	0.150018	0	0.030199	0.133336
AT5G54270.1	524.351721	468.814185	659.397972	519.557704	502.424342	470.905813
AT5G54280.1	0.751479	0.943533	1.221754	1.059608	1.323612	1.097935
AT5G54280.2	1.115662	0.963402	1.088239	0.729957	1.034283	0.987063
AT5G54290.2	0.012995	0	0.019231	0.013815	0.012065	0.014522
AT5G54290.1	7.438869	7.183943	10.633986	7.758973	6.94632	6.255169
AT5G54300.1	1.055115	0.952959	0.746485	0.857544	0.798965	0.81414
AT5G08175.1	0.194251	0.19328	0.241505	0.152185	0.136652	0
AT5G54310.1	4.503142	5.347324	5.27158	5.296255	5.056551	5.456492
AT5G54320.1	0	0	0	0	0	0
AT5G54330.1	0	0	0	0	0	0
AT5G54340.1	0	0	0	0	0	0
AT5G54350.1	0	0	0	0	0	0
AT5G54360.1	0	0	0	0	0	0
AT5G54370.1	0.005267	0	0	0	0.0052	0.005524
AT5G54380.1	2.291414	2.496964	3.026552	3.630268	2.504946	2.579354
AT5G08195.1	0	0	0	0	0	0
AT5G54390.1	3.085348	3.868457	4.921697	6.534851	6.374289	5.591648
AT5G54400.1	0.023652	0.004448	0.025258	0.032107	0.028397	0.015169
AT5G54410.1	0	0	0	0	0	0
AT5G54420.1	0	0	0	0	0	0
AT5G54430.1	4.607497	4.928588	4.299805	4.28867	4.66189	4.515581
AT5G54430.2	0.38584	0.503439	0	0.295933	0.267213	0.413747
AT5G54430.3	0	0	0	0.121782	0.119608	0.151734
AT5G54430.4	0	0	0	0	0	0
AT5G54430.5	0.415225	0.317971	1.024403	0.388727	0.330372	0.281541
AT5G54430.6	0.037883	0.055169	0	0	0	0
AT5G54440.1	1.963151	1.96043	2.543103	1.877803	1.885388	2.114475
AT5G54440.2	0.082095	0.199102	0.127149	0.144405	0.300898	0.161327
AT5G54440.3	0.05213	0.031159	0.106434	0.066252	0.046902	0.013118
AT5G54450.1	0	0	0	0	0	0
AT5G54460.1	0	0	0	0	0	0
AT5G54470.1	0.458865	0.509323	0.60045	0.464906	0.7182	0.64727
AT5G54480.1	0	0	0	0	0	0
AT5G08205.1	0	0	0	0	0	0
AT5G54490.1	0.157662	0.204945	0.188232	0.39447	0.30691	0.283047
AT5G54500.1	3.400219	2.561738	2.342088	3.167719	3.866178	3.811619
AT5G54500.2	4.357735	6.480278	6.160251	5.155366	5.728779	6.092993
AT5G54510.1	0.365523	0.51575	0.637698	0.1432	0.159419	0.242558
AT5G54520.1	0.327181	0.360201	0.452726	0.573569	0.616421	0.580578
AT5G54530.1	0.476212	0.165417	0.197125	0.162112	0.292779	0.156042
AT5G54540.1	17.095076	19.217252	23.282888	17.591138	17.479555	17.99199
AT5G54550.1	0	0	0.0057	0	0.014729	0
AT5G54560.1	0	0	0	0.005999	0	0
AT5G54569.1	0.450207	0.386426	0.631906	0.696753	0.421926	0.547411
AT5G54569.2	0	0	0.053986	0	0	0
AT5G54569.3	0.177697	0.23561	0.078911	1.745416	1.859514	1.632958
AT5G54569.4	0.058196	0	0	0.11502	0.087285	0.02727
AT5G54570.2	0.145044	0.10487	0	0.155715	0	0
AT5G54570.1	0.016444	0.041103	0.164204	0.04445	0.110928	0.132845
AT5G54570.3	0	0	0	0	0	0
AT5G54580.1	6.455151	4.836933	5.06827	4.426965	4.615451	4.341202
AT5G08215.1	0	0	0	0	0	0
AT5G54585.1	8.383072	10.124467	12.940988	11.299803	12.66445	14.079253
AT5G54590.2	0.308937	0.296664	0.743075	0.169219	0.219777	0.318673
AT5G54590.1	0.125865	0.189463	0.111866	0.282267	0.411741	0.241522
AT5G54590.3	0.294081	0.315033	0.124209	0.067264	0.186649	0.283174
AT5G54590.4	0	0	0.151407	0.245276	0	0.072313
AT5G54600.1	95.783955	90.617536	76.181377	76.474979	73.868222	68.673689
AT5G54600.2	0	0	29.609083	0	0	0
AT5G54610.1	0.823869	2.445572	3.603189	1.977369	1.881985	2.403555
AT5G08225.1	0	0	0	0	0	0
AT5G54620.1	0.041372	0.016977	0.055947	0.019545	0.064784	0.099333
AT5G54630.1	4.280592	5.9272	5.368895	4.916167	6.086718	5.969247
AT5G54640.1	5.623998	4.554846	5.437453	4.997828	3.980184	3.559466
AT5G54650.1	0.416248	0.501394	0.535086	0.345128	0.402352	0.419377
AT5G54650.2	0	0	0	0	0	0
AT5G54660.1	1.950835	1.954463	3.662084	2.582947	1.997803	2.071355
AT5G54670.1	0.674307	0.474118	0.640275	0.494601	0.335135	0.403774
AT5G54670.2	0.076377	0.142178	0.170803	0.02919	0.119876	0
AT5G54670.3	0.024791	0.026043	0.032841	0.023367	0.015988	0
AT5G54680.1	5.832359	4.899055	5.908177	5.573339	5.640907	5.196141
AT5G08235.1	0	0.096512	0.120592	0	0.025588	0
AT5G54690.1	0.23233	0.228393	0.173257	0.187892	0.184369	0.130574
AT5G54700.2	0	0	0	0.017904	0.005317	0
AT5G54700.1	0	0.009681	0	0	0	0.005184
AT5G54710.1	0.32125	0.572832	0.814064	1.038102	1.27545	1.09631
AT5G54710.2	0.116858	0.196414	0.189178	0.495697	0.404159	0.644613
AT5G54720.1	0.421675	0.85296	1.224119	2.163358	2.427729	2.156983
AT5G54730.2	0.56061	0.520842	0.605835	0.409844	0.782332	0.761927
AT5G54730.1	0.880947	0.988125	1.209134	0.844766	0.697045	0.910426
AT5G54740.1	0	0	0	0	0	0
AT5G54745.1	0	0	0	0	0	0
AT5G54750.1	4.675655	4.285967	5.749716	3.714616	3.743582	3.563819
AT5G54750.2	0.094171	0.030731	0.030484	0.032983	0.061424	0.140204
AT5G54760.3	1.712861	0	0	0.10287	0.366425	0.078062
AT5G54760.1	7.857232	10.73359	9.704909	11.321889	11.43458	11.408387
AT5G54760.2	23.399778	19.594999	19.664577	25.064273	28.870453	28.019764
AT5G54760.4	0.145604	0.095212	0.110041	0.159917	0.064248	0.072649
AT5G54770.1	241.447857	297.174912	406.483869	315.854599	331.393285	353.965156
AT5G54780.1	1.012855	1.238741	1.369455	1.166226	1.232205	1.206665
at5g08255	0	0	0	0	0	0
AT5G08265.1	0	0	0	0	0	0
AT5G54790.1	0	0	0	0	0	0
AT5G54790.2	0	0	0	0	0	0
