tx	sorghum1	sorghum2
EES11712	64.900449	66.647929
KXG27521	0.338103	0.191131
OQU82653	0	0.300048
OQU82651	6.343732	6.528964
KXG27522	8.471559	7.104478
EES11713	10.795589	10.946547
OQU82655	5.395497	6.872909
OQU82656	0	0
EES13166	65.737014	71.926005
KXG27525	0.312169	0.79667
KXG27450	11.073527	10.033024
KXG27526	1.195628	1.259562
EES11715	34.976123	35.447485
KXG27528	0.783909	2.055441
KXG27527	0.541829	0.262273
OQU82657	0.726143	3.095177
EES13168	13.936291	13.318052
OQU82658	0.912582	1.590786
EES13169	47.691101	44.212011
OQU82661	1.113207	0.958524
KXG27529	8.065454	7.544715
OQU82660	0.884059	1.555749
OQU82664	0	0
OQU82663	0	0
EES13170	0	0
KXG27531	0	0
EES11719	0	0.087982
KXG27532	77.847896	84.520011
KXG27533	0.501126	0.477306
OQU82665	34.063586	30.229889
OQU79742	0	0
EES13173	10.599129	10.322626
EES13174	12.35893	12.135419
EES13175	24.174403	24.888173
OQU79743	1.125522	2.563096
EES14344	59.102902	60.273705
EES14345	176.766178	159.677774
EES13176	0	0.357745
EES14346	23.743394	22.225539
EES13177	13.137725	15.180763
OQU79744	7.413689	6.929572
EES14347	0.651469	0.499261
KXG24161	2.818432	3.330688
OQU79745	0	0
EES13178	1.004188	0.889593
EES13179	25.277051	25.736676
EES13180	1.48455	0.618432
EES14349	38.066846	38.7229
EES13181	0	0
EES13182	0	0
EES14352	0	0
EES14353	189.227621	188.256738
EES14354	99.653176	106.865508
EES13183	0.146139	0
KXG24163	0.557833	0
OQU79747	0	0
OQU79750	0	0
OQU79749	13.121304	20.120623
OQU79746	17.882385	16.657953
KXG24164	8.676311	9.198054
ENSRNA049441255-T1	0	0
OQU79752	0	0
KXG24165	0	0
KXG24166	4.748703	4.556291
KXG24167	0	0.077883
KXG24168	0.167712	0.225163
KXG24169	0	0
EES14356	10.245501	11.226931
OQU79753	10.075461	9.104998
KXG24170	0	0
EES14357	19.520183	19.127075
EES14358	40.043722	45.289704
OQU79754	4.496034	3.962572
EES14359	0	0
KXG24171	67.7094	75.180831
EES13185	0	0
OQU79755	0	0
KXG24172	0	0
EES13188	50.527695	47.428353
EES13189	0.150918	0.280209
EES13191	5.985731	6.629117
EES13192	1.625088	1.964381
OQU79756	0	0
OQU79757	0.144527	0
EES13193	3.642512	2.663168
EES13194	0.867611	0.854592
EES14361	78.126785	69.426694
KXG24173	1.539343	2.300353
KXG24174	18.456097	17.389723
EES13196	4.016362	4.383259
KXG24175	0.542426	0.70122
KXG24176	10.616389	10.114202
EES13198	810.148728	771.027091
EES13199	98.761914	110.820749
OQU79758	0.588002	0.136817
KXG24178	1972.989781	1954.209864
OQU79759	0.116521	0.160076
KXG24179	0.17783	0.081361
KXG24180	0	0
EES14363	0	0
KXG24184	2.974775	3.993371
KXG24181	5.406634	4.990473
KXG24182	3.360025	5.972962
KXG24183	50.010228	40.826312
EES13204	49.972128	44.828628
KXG24185	29.805468	30.49794
KXG24186	0	0
EES14365	30.804052	26.626135
EES13205	0.155431	0.287186
KXG24187	0	0
OQU79760	0	0.235356
KXG24188	0.133227	0.248472
EES13207	0.217105	0
KXG24189	2.636253	2.89567
KXG24190	7.032387	7.575074
KXG24191	0.029289	0.081642
OQU79761	0.323215	0
KXG24192	9.229959	9.507435
KXG24193	0.06018	0.334819
KXG24194	95.47536	92.129742
KXG24195	3.00312	2.786758
EES13213	0	0
OQU79762	0	0
EES14370	0.86934	0.914835
EES14371	20.8622	20.994409
KXG24196	3.147885	3.563502
OQU79763	0	0
EES13215	0	0
KXG24197	3.180312	2.831831
OQU79764	0	0
EES14373	0	0
KXG24198	0	0
EES14376	0	0
OQU79765	0	0
KXG24200	0	0
EES13218	7.099042	7.899923
EES13219	85.422951	89.095938
EES14378	1.217887	0.635885
EES14379	0	0
KXG24201	0	1.146094
OQU79766	1.244277	0
EES13221	14.665671	14.455913
KXG24202	33.66119	35.900319
EES14382	0	0
OQU79767	0	0
KXG24203	0	0
KXG24204	0	0
KXG24205	0.092469	0.425215
KXG24206	30.959957	31.034105
KXG24207	75.401672	71.905505
EES13222	14.878561	14.705135
EES14386	4.49214	3.970026
KXG24208	19.315959	17.070276
EES14387	1981.139872	1963.375168
EES13224	2.170592	1.834233
ENSRNA049995956-T1	0	0
EES13225	36.315686	33.375313
EES13223	0.676374	0.394911
EES13226	1.734998	1.19425
EES14389	49.339939	48.646128
KXG24211	0	0
KXG24212	0	0
KXG24213	4.072274	5.224729
KXG24214	0.990416	0.615099
OQU79769	0	0
KXG24215	0	0.0486
OQU79768	27.494706	26.869249
KXG24216	0.162212	0
OQU79770	0	0
EES13228	0	0
OQU79772	0	0
OQU79773	0	0.062469
OQU79771	0	0
OQU79774	0.033293	0
OQU79775	1.719417	1.959149
OQU79776	0	0
KXG24219	4.827628	4.632504
KXG24220	0	0
EES14392	14.580347	13.499031
EES14393	20.877182	22.197402
EES14394	5.352851	6.134793
KXG24226	0	0
EES14395	5.524148	4.733011
EES13231	14.323257	13.19907
EES14396	11.74596	11.679948
KXG24227	0	0
KXG24228	1.040652	3.701399
KXG24229	19.140821	16.064985
OQU79777	0	0.976153
KXG24230	0.43238	0.527589
EES14400	8.156263	8.570744
EES13232	3.919809	2.383485
KXG24231	0	0
EES14399	0	0
KXG24232	0	0
KXG24234	0	0
KXG24235	7.301205	8.821726
KXG24236	0	0
OQU79778	0	0
KXG24237	0	0
KXG24238	0	0
KXG24239	1.449437	0.925992
EES14403	20.04073	20.434887
KXG24240	116.934895	113.488588
KXG24241	4.046749	3.312235
OQU79779	0.077602	0
EES14404	2.053707	1.008664
EES13237	0	0
OQU79780	0	0.03541
KXG24243	24.321363	21.739922
KXG24242	0	0
OQU79781	9.568169	11.112977
KXG24244	165.114351	178.505648
EES13238	60.121494	61.766894
KXG24245	3.50524	3.615285
KXG24247	5.270445	6.568304
EES13239	3.14097	4.109098
KXG24248	29.829303	36.805721
KXG24249	1.316091	0.717411
OQU79782	0	0
OQU79783	0	0
EES13241	0	0.096854
ENSRNA049484464-T1	0	0
EES13242	0	0
KXG24251	0	0
EES13243	0	0.589096
OQU79785	0.960169	0
OQU79784	0	0
OQU79786	0	0
EES13244	0.586297	0.191593
EES13245	0	0.752948
KXG24253	366.854447	374.225748
KXG24254	0.669449	0.850149
KXG24252	0.441241	0
KXG24255	24.805368	24.624521
EES13246	11.013191	13.67907
OQU79787	0	0
KXG24256	0	0
EES13248	7.466867	6.835582
EES13249	1.57943	1.178692
EES13250	5.345274	5.71133
KXG24257	0.253027	0.117101
EES13251	19.108039	18.438131
KXG24258	95.268158	96.717768
EES13252	0.557337	0.594679
KXG24259	0	0
KXG24260	0	0.095721
KXG24261	1.589867	2.819044
KXG24262	0	0
EES14409	1.429156	1.036053
KXG24263	0.07427	0
EES14411	2.521002	3.606364
EES13253	0	0
KXG24264	31.305443	32.97821
KXG24265	0	0
OQU79788	2.61227	1.473549
OQU79789	0.792241	0.65358
EES13255	3.994433	3.376915
KXG24267	0.068873	0.062907
KXG24268	1.266086	0.921276
KXG24269	0.643869	0.968303
OQU79790	1.758223	1.653391
EES13257	0.306807	0.357087
OQU79791	30.245795	33.129423
KXG24270	14.001792	13.225435
EES14416	74.131583	74.274001
KXG24271	0.204759	0.382218
EES14418	9.938577	8.215404
KXG24273	4.238153	4.293003
OQU79792	0	0
EES14419	2.377079	2.342215
EES14420	0	0
KXG24274	6.726932	6.510351
OQU79793	30.055272	33.638133
EES13261	751.389308	714.036407
EES13259	7.634575	7.254032
EES14424	55.311022	52.965432
OQU79794	0	0
OQU79795	0	0
KXG24278	0.234644	0.430523
KXG24277	13.655735	14.781996
EES13264	13.12202	11.117553
EES14427	139.592522	138.743005
EES13265	5.552629	4.847366
KXG24279	2.272782	1.518848
OQU79796	0	0
OQU79797	0	0
OQU79798	0	0
EES13267	5.782462	6.019883
EES14430	170.476715	163.256777
OQU79799	49.83385	50.588003
EES13268	1.863608	1.284872
OQU79800	1.678162	1.883863
OQU79801	0	0
OQU79802	0.051028	0.143312
KXG24282	1.554938	1.550117
OQU79803	28.921259	32.905638
EES14433	0	0
EES14423	0	0.052261
EES13270	0	0
EES13271	0.143166	0
KXG24283	5.903121	6.028568
OQU79804	0	0
KXG24287	0	0
KXG24286	0	0
KXG24288	0	0
KXG24285	7.803665	8.360814
ENSRNA049995939-T1	0	0
OQU79805	17.106409	17.596622
EES14441	2.06766	1.88085
EES14442	2.168205	2.118033
EES13275	0	0
EES13276	0	0
KXG24291	0.707	0.329927
ENSRNA049484461-T1	0	0
KXG24292	0	0
KXG24293	0	0
EES14445	0.055519	0.204
EES14446	0.313418	0.180653
EES14447	0.265222	0.553028
EES14448	0	0
EES14449	0	0
OQU79806	0.221094	0
OQU79807	0	0
EES13277	0	0
KXG24295	0	0
EES13278	4.229123	1.978506
EES14456	0	0
EES13279	0	0
EES14457	27.029258	29.101351
EES13280	20.986948	19.669569
EES13281	16.868917	18.122604
KXG24296	1.02753	0.363893
KXG24297	0.21743	0.061279
KXG24298	0	0
KXG24300	0	0
KXG24299	0	0
KXG24301	7.610728	7.653587
OQU79809	0	0
KXG24302	0.246526	0.171074
OQU79810	2.305947	3.821559
KXG24303	9.73192	5.496752
KXG24304	12.299412	12.866579
EES14462	37.112576	36.128128
OQU79811	57.332935	53.586488
OQU79812	8.710674	8.788851
KXG24307	0.347653	0.17331
EES13283	3.772911	3.742259
OQU79813	0	0
EES14463	49.490526	47.342558
EES14464	1.417643	1.059711
OQU79814	0	0
KXG24308	0.099571	0.1865
OQU79815	0	0
OQU79816	0	0
OQU79817	0.017917	0.032631
EES13286	2.202667	1.36388
KXG24311	0	0
EES14460	0	0
EES14466	7.465984	6.15616
EES14461	0	0
EES14467	23.014692	22.903682
OQU79819	2.022205	4.545865
OQU79818	42.241973	36.264315
KXG24312	0.929325	0.282999
EES13288	0.198928	0
KXG24313	0.993564	1.948309
KXG24314	0	0
KXG24315	0	0
EES13285	0	0
EES14471	0	0
KXG24316	0	0
OQU79820	0	0
KXG24317	0.240797	0.262381
KXG24318	1.237241	1.891218
KXG24319	1.059359	0
KXG24320	65.41857	67.174152
KXG24322	22.793885	19.990348
KXG24321	0	0
KXG24323	0	0
EES13292	0.09957	0
EES13294	0.995384	0.647887
KXG24324	0.567757	1.000871
KXG24325	22.132942	23.853681
EES13296	213.951534	197.71199
EES14475	36.917702	36.531865
EES13297	101.229254	96.667947
EES14476	3.248983	4.466617
KXG24326	11.603271	11.166418
KXG24327	0	0
OQU79822	0	0.287804
OQU79823	0	0.152016
KXG24328	0.813829	0
KXG24329	10.042357	11.986096
KXG24330	9.459181	11.579586
KXG24331	4.999624	5.553994
OQU79824	12.380299	14.544161
KXG24332	21.286237	21.190542
KXG24334	6.580231	5.748608
EES14481	49.699705	46.129792
OQU79825	10.38773	9.531229
KXG24336	0	0
KXG24338	0	0
OQU79826	3.399466	3.511159
OQU79827	0	0
EES14486	18.254685	19.433503
OQU79828	0	0
EES14488	3.864418	3.289429
OQU79829	2.613654	3.044468
OQU79830	7.226831	3.160718
KXG24341	162.070616	159.708559
EES13303	14.933041	12.975453
KXG24342	269.464894	275.373133
KXG24344	0	0
KXG24345	0.824163	1.937211
OQU79831	1.206888	0.646467
EES14490	19.451861	18.009432
KXG24346	5.508539	7.609636
OQU79832	4.32552	1.724577
OQU79834	1.964189	1.34367
ENSRNA049995932-T1	0	0
OQU79833	0	0
KXG24348	1.263645	1.512785
KXG24351	0	0.432085
KXG24350	1.783232	1.302445
EES13306	19.729771	21.759447
EES14489	1.158943	0.904533
EES14493	8.767619	10.007079
EES14494	27.291199	28.463892
EES14495	348.444737	344.835438
EES13307	6.179391	5.25855
OQU79836	3.441771	4.099965
KXG24353	4.433012	4.326981
EES14497	18.409484	17.932996
EES14498	0	0
EES14499	0.831263	1.300743
KXG24354	0.972468	1.002615
OQU79837	11.840152	10.89828
KXG24356	0	0
KXG24357	0	0
EES13309	0	0
OQU79838	0	0
KXG24358	1.458306	0.784393
OQU79840	0.174665	0.340496
OQU79839	8.643212	9.800028
EES14503	0	1.167278
EES14504	18.881933	17.97424
EES14492	4.619511	4.762469
OQU79841	3.176048	2.323607
EES13310	0.170532	0
OQU79842	0	0
EES14506	37.747926	29.711796
KXG24359	0	0
KXG24360	0	0
EES13312	2.88648	2.929764
KXG24361	0	0
KXG24362	0	0.397911
EES14507	0	0
KXG24364	10.336324	10.269178
KXG24363	0	0
KXG24365	0.179378	0.166264
KXG24366	0	0
KXG24367	4.818466	5.49492
EES14508	0	0
EES13315	100.539455	98.934494
EES14500	26.855175	24.073561
EES14501	0	0
EES13308	25.734884	24.964089
EES13316	0.699634	0
OQU79846	10.816399	10.256614
EES13318	0	0
KXG24369	0	0
KXG24368	0.112047	0.312212
KXG24370	0	0
KXG24371	0	0
OQU79847	0.046858	0.390473
KXG24373	0.182086	0.103914
OQU79848	0	0
EES13321	4.319478	3.254927
EES13322	23.699621	25.548073
EES13323	4.111159	4.74765
OQU79849	0	0
KXG24374	0.200337	0
KXG24375	0.966436	0.964246
KXG24376	608.966311	563.078393
KXG24377	23.243345	25.870811
EES13326	2.465562	2.025006
EES13327	4.332301	3.782194
KXG24378	1.925565	1.67272
KXG24379	14.638526	12.155289
KXG24380	11.663926	15.983607
KXG24382	147.705567	152.680269
KXG24381	0.957869	3.558201
EES14515	65.978455	66.666098
ENSRNA049484482-T1	0	0
ENSRNA049484481-T1	0	0
ENSRNA049484491-T1	0	0
ENSRNA049484480-T1	0	0
ENSRNA049484490-T1	0	0
ENSRNA049484485-T1	0	0
ENSRNA049484472-T1	0	0
EES14516	128.910406	124.915649
OQU79850	0	0
OQU79851	4.167722	3.441854
OQU79852	0	0
OQU79854	0	0
OQU79853	0	0
KXG24384	0	0
OQU79856	0.751267	1.097509
OQU79855	0.602477	0.451835
EES14519	0	0.06305
EES13328	0	0
KXG24389	0	0
KXG24388	0	0
EES14520	0	0
EES14521	0	0.05994
EES13332	59.117516	56.414756
EES14522	49.733219	49.062555
EES14523	0.15145	0.186903
EES14524	0	0
OQU79857	0.407604	0.216248
KXG24391	0	0
KXG24392	17.033657	14.817159
EES14525	0	0
KXG24393	0	0
KXG24394	0	0
OQU79858	4.87185	5.042265
KXG24395	1.698209	1.597756
EES14527	0	0
EES14528	6.002245	6.754523
OQU79859	1.455848	2.005797
OQU79860	6.47161	9.130142
EES13336	0	0.085975
OQU79861	93.864303	93.62794
KXG24398	0	0
EES13337	45.392405	46.701544
KXG24400	0	0
KXG24399	0	0
OQU79862	4.074498	4.316199
OQU79863	0	0
KXG24404	0	0
OQU79864	0.306459	0.460852
KXG24406	0.197165	0.243853
EES14534	51.944061	50.629707
EES13340	3.6317	4.738852
KXG24408	0.919208	0.708755
KXG24409	0.927219	0.716986
OQU79865	0.474614	1.128809
KXG24410	0	0
OQU79866	0.054686	0
OQU79867	1.216817	1.245524
KXG24412	0	0
KXG24413	40.539771	42.338729
KXG24411	15.881934	16.875431
OQU79868	3.932522	5.968933
EES13345	24.329647	24.179735
OQU79869	0	0.267419
OQU79870	0.266523	0
EES13346	31.388657	34.363224
EES14540	15.475674	14.328623
KXG24417	22.465563	15.532736
OQU79871	0	8.666922
KXG24418	15.696723	14.118099
KXG24419	48.020451	45.75936
KXG24420	0	0
EES14542	0	0
OQU79872	0	0
OQU79873	0	0
KXG24421	0	0
KXG24422	0	0
OQU79874	1.232245	1.784152
OQU79875	0	0
EES13344	0	0
OQU79877	0	0
OQU79878	0	0
KXG24423	0.52041	0.47626
OQU79879	0	0
EES14541	0	0
OQU79880	0	0
KXG24424	0	0
OQU79882	6.113333	5.819498
OQU79883	0.610336	0.461187
OQU79881	0	0
KXG24426	0	0
EES14547	0	0
EES14548	0	0
KXG24427	0	0
OQU79884	0	0
OQU79885	0	0
EES14550	0	0
OQU79886	0	0
EES14551	0.853181	0.338692
EES14552	15.826119	14.519709
KXG24431	9.354381	10.784568
OQU79887	0	0
KXG24433	5.333523	6.894677
KXG24432	0.888185	0
OQU79888	0	0.315068
KXG24434	0	0
OQU79889	0	0.123922
OQU79890	0	1.176552
OQU79891	1.367174	0
OQU79897	0.140556	0.033055
OQU79894	1.664558	1.75524
OQU79893	0	0
OQU79896	0	0
KXG24438	0	0
KXG24440	0	0
KXG24442	0.400167	0.232183
OQU79899	0.116973	0
KXG24447	2.491406	2.793087
EES14557	49.629553	48.638437
OQU79900	4.201966	3.544555
OQU79901	4.055029	5.175423
KXG24446	0	0
OQU79902	0	0
OQU79903	0	0.075107
EES14559	0	0
EES13357	11.034351	12.547509
KXG24448	0	0
OQU79904	1.345512	1.070747
OQU79905	0.233098	0
EES14558	0.102012	0.233052
EES13366	7.31523	8.04845
OQU79907	0	0
KXG24449	0	0
OQU79906	0	0
EES14564	30.33512	29.42721
EES13367	3.558806	3.952897
OQU79909	70.898584	68.428827
EES13368	16.592585	13.589201
EES13369	11.888757	11.683284
EES14561	0.45202	1.24597
KXG24450	0	0
OQU79910	0.152425	0
EES14567	2.191029	2.582062
OQU79911	2.836175	0
KXG24451	0	0
EES13372	65.347939	55.834551
OQU79912	0	0
EES13374	21.083464	22.8381
OQU79913	0	0
KXG24454	21.478921	20.095922
KXG24453	43.852466	43.936883
OQU79914	0.362748	0.112431
EES13376	0	0
KXG24456	0	0
KXG24457	0	0
OQU79915	0.833326	0.635325
KXG24460	2.952137	2.692714
EES13378	0.26541	1.487637
OQU79916	19.89328	19.129327
KXG24461	2.870274	3.402034
EES13381	45.857176	46.879115
EES14570	27.60035	31.094602
EES13382	936.094047	886.964057
OQU79918	0	0
OQU79917	0	0
ENSRNA049484489-T1	0	0
OQU79919	2.367104	1.735253
ENSRNA049995922-T1	0	0
ENSRNA049995912-T1	0	0
ENSRNA049995908-T1	0	0
ENSRNA049484496-T1	0	0
ENSRNA049995902-T1	0	0
KXG24465	0	0
KXG24464	0.142839	0.132731
EES13383	4.070756	4.201054
KXG24466	0	0
EES14574	17.679315	17.044906
EES14575	27.090196	23.035324
EES14576	11.342291	12.99963
KXG24469	1.821799	3.297209
KXG24468	0.157945	0.734895
OQU79922	0	0
OQU79923	0	0
OQU79920	0	0
OQU79921	0	0
EES14571	0.044458	0.040736
KXG24470	0	0
KXG24472	0.250065	0.862253
OQU79926	0	0
OQU79928	0	0
KXG24474	1.222611	0.757929
OQU79925	0	0
OQU79927	0	0
KXG24471	0	0
OQU79924	0	0
OQU79930	23.913608	25.460625
OQU79931	0	0
KXG24475	0	0
OQU79934	0	0
KXG24476	0	0
EES13384	0	0
EES14578	206.187596	219.374224
EES13385	453.713665	438.497857
KXG24480	0.423879	0.478999
EES13386	0.082044	0
KXG24478	1.662601	0
OQU79935	0.280073	1.079951
KXG24477	0.351122	2.623169
OQU79936	0	0
EES14580	49.72718	47.022199
OQU79937	0.407079	0.531052
OQU79938	0	0
KXG24481	0	0
OQU79939	0.014383	0.013253
EES14581	0.308127	0
OQU79940	0	0
KXG24484	0	0
EES14584	0	0
KXG24485	0.111673	0.103603
EES13390	37.120298	35.261294
OQU79941	0	0
EES14586	0	0
OQU79942	0	0
KXG24489	0	0
OQU79943	0	0
EES14582	0	0
EES13393	0	0
KXG24491	0	0
KXG24490	0	0
OQU79944	0	0
KXG24492	0	0
OQU79945	0	0
OQU79946	0	0
EES14591	14.283709	12.901053
EES13396	11.497392	11.244791
OQU79947	0	0
KXG24493	0	0
EES13397	15.616569	16.328242
EES14592	16.871312	18.549044
KXG24494	1.942019	2.616937
EES14593	0	0
KXG24496	40.264887	34.289331
OQU79948	1.893511	1.728917
EES14596	27.890455	25.162353
EES13398	0.612507	1.388667
OQU79949	1.233136	0.956763
EES14597	273.517577	274.45736
OQU79950	0.130046	0.362425
KXG24497	0	0
OQU79951	0.657752	0.304647
EES14598	1.516228	1.335599
KXG24498	0.552624	0
KXG24499	166.638415	177.110556
EES13402	0.153778	0.140674
EES14599	0.653851	0.406592
EES14600	10.289436	10.610628
KXG24500	24.81301	25.999123
OQU79952	3.350121	2.777611
KXG24502	0	0
KXG24503	66.989475	67.673263
EES14602	0.481721	0
OQU79953	2.270531	2.17646
KXG24507	0	0
KXG24506	0.122802	0
OQU79954	0	0
OQU79955	61.030716	69.396709
OQU79956	0	0
OQU79957	117.603179	144.063377
OQU79958	164.263207	158.005595
KXG24510	0.376308	0.348598
EES13408	4.031641	4.098445
EES14605	285.426289	278.798683
EES14606	12.21821	10.454158
KXG24513	1.357746	1.706769
KXG24514	30.204017	28.86001
KXG24512	60.14582	58.01709
KXG24515	0	0
KXG24516	1.020739	1.433814
EES13409	4.852295	4.749335
EES14608	188.244818	193.234968
ENSRNA049484470-T1	0	0
ENSRNA049484467-T1	0	0
EES13410	11.716548	13.937218
OQU79959	96.118937	104.68031
EES14609	9.949048	7.469347
OQU79960	63.945541	55.827764
EES13412	163.721398	161.37772
KXG24521	0	0
KXG24524	1.637987	1.679254
EES13413	7.972744	0
OQU79961	0	7.639993
EES14611	0.667614	0.960373
OQU79962	0	0
OQU79963	5.53908	6.304055
ENSRNA049995894-T1	0	0
EES13415	3.211586	3.188471
KXG24525	0	0
EES14613	0	0.078682
EES14614	61.164518	59.529836
EES14615	0	0
KXG24526	0	0
EES13418	0	0
EES13420	0	0
OQU79964	0	0
KXG24530	0	0
KXG24531	0	0.08486
EES14619	0.019977	0.018246
KXG24532	0	0
OQU79967	0	0
OQU79968	0	0
OQU79965	0	0
OQU79966	0	0
KXG24534	48.180372	45.048571
OQU79970	2.202822	1.555078
KXG24537	0	0.439277
EES13425	3.082722	2.915711
OQU79969	0	0
EES14624	11.460902	10.810138
EES13422	12.550017	12.292799
KXG24541	22.499192	22.965228
KXG24540	0	0
EES14625	0	0
EES13423	0.020826	0.038304
EES14626	0	0
EES14627	0	0.362907
KXG24542	1.532388	1.428688
OQU79971	0	0.249704
KXG24544	0	0
KXG24545	0	0
OQU79972	0	0
KXG24546	0	0
KXG24547	0	0
KXG24548	0	0
KXG24549	0	0
KXG24550	2.363425	3.896782
OQU79973	2.801231	2.024328
EES13430	31.880154	34.255206
KXG24552	2.366468	2.695507
KXG24553	0	0
KXG24554	0	0
OQU79974	0	0
KXG24557	15.049725	4.557683
EES13432	0.160615	0.223487
EES14634	0.085785	0.039232
KXG24558	0	0
KXG24559	0	0
OQU79975	0	0
OQU79976	0	0
KXG24561	0.047891	0
OQU79977	0	0
EES14637	4.767961	6.071571
EES13434	0	0
KXG24562	19.829186	21.058513
KXG24563	0.691039	0.606986
KXG24565	0	0
KXG24566	0	0
KXG24568	19.63424	18.979468
KXG24567	16.791879	16.156801
EES13437	9.890058	10.527283
EES14635	0.16715	0.622995
OQU79980	7.105107	8.508302
OQU79979	0	0
KXG24570	0	0
KXG24571	0.493531	0.304958
KXG24572	0	0
OQU79981	0	0
OQU79982	2.797	3.223105
OQU79983	17.18339	17.913792
EES13438	0.7533	0
KXG24573	0	0
KXG24574	6.900692	7.418039
KXG24575	0.333377	0.258288
KXG24577	0.307881	0.513825
KXG24576	33.452721	35.677786
OQU79985	4.400605	4.033884
OQU79984	0	0
KXG24579	0	0
EES14640	19.034455	17.79991
OQU79987	0.078423	0.063007
KXG24580	0	0
OQU79986	0.14347	0.220057
EES13443	22.754429	22.608558
EES13444	0	0
KXG24582	17.182439	18.642577
EES14649	33.348505	36.53804
EES14650	14.229593	18.64755
KXG24583	1.458469	1.132183
EES13447	26.126992	24.519522
ENSRNA049484459-T1	0	0
EES14652	17.882456	18.227564
KXG24586	0.181007	0
OQU79988	0	0
EES14647	44.195091	39.821024
KXG24587	0	0
KXG24588	12.824003	13.324898
KXG24589	0.422764	0.817462
KXG24590	2.732712	7.258426
EES13455	8.046029	4.805005
EES14653	2.955972	3.547906
OQU79990	0	0.07544
OQU79991	0	0
KXG24593	0	0.142938
OQU79993	0	0
OQU79992	0	0
KXG24594	0.091711	0.492759
OQU79994	0	0
KXG24595	0.119573	0
EES13456	0	0.065986
KXG24596	3.987328	4.980452
OQU79995	0	0.093455
KXG24600	0	0
KXG24599	0	0
EES14657	0	0
OQU79998	0	0
KXG24602	0.121901	0
EES14660	0.079553	0.14386
EES14661	0	0
OQU79999	0	0.42634
OQU80000	0.512524	0
OQU80001	7.248461	7.335244
EES13460	64.976979	62.535629
OQU80002	3.50353	2.471413
EES14664	7.695411	8.033756
EES13461	19.387125	20.72068
EES13462	21.655367	17.444947
EES14665	1.029597	1.480011
OQU80003	0	0
EES14666	0	0
EES13464	0	0.126548
OQU80004	2.834817	4.372388
OQU80005	0	0
OQU80006	0	0
OQU80007	0	0
OQU80008	0	0
OQU80009	0	0
OQU80010	0	0
EES13474	0	0
EES13475	0	0
OQU80011	0	0
OQU80013	0	0
OQU80012	0	0
EES13478	0	0.133799
OQU80014	0	0
OQU80015	0	0
OQU80016	0	0
OQU80017	0	0
OQU80018	0	0
OQU80019	0	0
EES13467	0	0
EES13470	0	0
OQU80020	0	0.125177
OQU80021	0	0.187355
OQU80022	0	0.038928
OQU80023	0	0
OQU80024	0	0
EES13468	0	0
OQU80025	0.202523	0
KXG24637	0	0
OQU80026	0	0
KXG24662	17.170362	14.837793
KXG24645	3.591656	4.072105
OQU80027	0	0.163612
KXG24647	0	0
OQU80028	36.704733	33.573536
KXG24649	0.622993	0.436989
OQU80029	0.213263	0.16608
EES14668	76.467079	71.628076
EES14669	88.689782	87.594266
KXG24650	3.44813	3.559526
EES13481	32.939515	34.523456
EES13482	22.351729	23.922342
OQU80030	0.255901	0.119772
EES13483	29.519522	33.257523
EES13484	35.574457	36.325927
ENSRNA049995889-T1	0	0
KXG24654	0.133571	0
OQU80035	0.294228	0.28552
OQU80032	0	0
OQU80033	0	0
OQU80034	0	0
OQU80036	0	0.354106
OQU80031	6.80352	5.816586
OQU80037	2.293199	2.290399
KXG24656	0	0
KXG24655	102.337459	105.792886
KXG24657	0	0
EES13486	113.800912	111.5667
OQU80038	0	0.269465
OQU80039	0	0
KXG24658	2.796761	2.552832
KXG24659	7.711387	9.139286
KXG24661	0.315847	0.489229
KXG24660	162.096563	152.001829
EES14672	174.060406	171.731095
OQU80041	0.038568	0.017337
OQU80040	0	0
OQU80042	0	0
OQU80044	3.490902	2.900957
KXG24664	0	0
OQU80043	0	0
OQU80045	0	0
KXG24665	0	0
KXG24666	0	0.044905
EES14676	0	0
KXG24667	1.796045	1.60767
KXG24670	0	0
KXG24668	7.761768	5.534021
EES14677	3.675932	4.359301
